,Country,bet,clo,eig
53,PE,0.0,0.391233501711,0.00368100164561
54,PK,0.0,0.33444795627,0.0
55,PH,0.000104844233146,0.414322691976,0.0236396336255
56,PL,0.000305982317857,0.41296869625,0.0167754488169
57,ZM,0.000104673448327,0.237981960551,0.00634326989426
58,EG,0.000204198134068,0.415685595568,0.00383055935813
59,ZA,0.059140890039,0.394901315789,0.16137621943
60,IT,0.00723987003791,0.421228070175,0.108327067626
61,VN,1.23135378553e-05,0.41296869625,0.0300685635158
62,KZ,2.90351203664e-05,0.326533387733,0.00133450497474
63,ET,2.29331498681e-05,0.296639486039,0.00395166251531
64,ZW,0.0424343514668,0.272345735027,0.0771764823012
65,SA,6.7652792111e-05,0.41296869625,0.00199248460158
66,ES,0.00896331515786,0.421228070175,0.0353357745445
67,ER,0.0,0.0,0.00119225721243
68,MG,0.0,0.31090671663,0.0
69,UY,0.000281989602763,0.407640067912,0.0293165313939
70,MC,0.00062687067477,0.419828641371,0.0203666407012
71,MM,0.0,0.0,0.000964851357789
72,MO,0.00502384199347,0.425482899167,0.00240253898406
73,MN,0.0,0.0,0.000964851357789
74,MK,0.0,0.207842797784,0.000329857600709
75,MU,0.0,0.321843133798,0.0
76,MT,2.75197798418e-06,0.399900066622,0.000963122032298
77,MW,0.000590393289276,0.234449760766,0.00785671349202
78,MQ,0.0,0.00584795321637,0.0
79,MR,0.0,0.29858640385,0.0
80,AU,0.0451426155637,0.489800081599,0.157122414898
81,UG,0.0,0.305237732011,0.00482425678894
82,UA,0.000131281877077,0.421228070175,0.00198755256723
83,MX,0.00179260246565,0.435753176044,0.045302886749
84,VU,0.0,0.0,0.000346564208877
85,FR,0.0930598014324,0.475069252078,0.317852614559
86,MA,0.000486621281925,0.333425913068,0.00580844366214
87,FI,0.0,0.398638552217,0.00298122528759
88,FJ,0.0,0.324287512029,0.0
89,NL,0.00802172470432,0.411623521344,0.0859905779803
90,NO,0.00294939751889,0.431291539429,0.0163890614351
91,NA,0.0050444693353,0.320732033129,0.00960842748273
92,NC,0.000558213826786,0.343392448513,0.00397884428391
93,NG,0.000130060597219,0.397384971864,0.026585116652
94,NZ,0.0281806169881,0.4595215311,0.123861704651
95,CI,0.0,0.0,0.0196520936198
96,CH,0.0588359584825,0.499479925109,0.301642877931
97,CO,0.0,0.402447200805,0.00482425678894
98,CN,0.00579817304551,0.482322217758,0.0736936002954
99,CM,1.71998624011e-05,0.207842797784,0.00742121199189
100,CL,2.9770345565e-05,0.419828641371,0.00578584197937
101,CA,0.0370628439945,0.46977108198,0.325477494361
102,CF,0.0,0.0,0.00363386130727
103,CD,0.0,0.0,0.00107001855583
104,CZ,5.43242638186e-05,0.393671093622,0.00951015082841
105,XX,0.0116461799358,0.428367528992,0.0287888471245
106,CX,0.0,0.209303214463,0.0
107,CS,0.0,0.0,0.00136652984143
108,CR,0.0,0.31750859561,0.00192970271558
109,XV,0.0,0.305237732011,0.000450204865658
110,CU,0.00144948459941,0.388825910931,0.00201092771239
111,SY,3.67134025747e-05,0.405026990553,0.00176638970315
112,KE,0.00924404058482,0.320732033129,0.020157183391
113,KH,0.0,0.207842797784,0.00708381710523
114,SU,0.0,0.0,0.00020472051269
115,SK,0.0,0.319920053298,0.00192970271558
116,KR,0.00307773232218,0.446531523154,0.0252492560908
117,SI,0.0,0.230604634737,0.0
118,KP,0.0,0.293120291193,0.0
119,SO,0.0,0.0,0.00026002942113
120,SN,0.0,0.207842797784,0.00278543755675
121,SL,0.0,0.0,7.79906531055e-05
122,KW,0.00581283951986,0.432768565249,0.0077971358866
123,KY,0.0,0.308659198196,0.0
124,SG,0.0118990037798,0.449709683461,0.0238937737528
125,SE,0.00477701186938,0.393671093622,0.0076130886506
126,SD,6.28474446753e-06,0.307465744654,0.00259575839795
127,DO,0.0,0.38526957638,0.000964851357789
128,DJ,0.0,0.29858640385,0.0
129,DK,0.0107091902936,0.407640067912,0.0371522426368
130,DE,0.0616975986374,0.501461988304,0.243586679486
131,YE,0.0,0.296639486039,0.000964851357789
132,AT,0.00737139632052,0.41296869625,0.092687571671
133,DZ,0.0,0.0,0.00102270120944
134,US,0.30139142182,0.694331983806,0.459581054688
135,LB,0.000357538064354,0.429824561404,0.0117401457583
136,LA,0.0,0.38526957638,0.00289455407337
137,TW,0.000615347216114,0.435753176044,0.0146898369308
138,TR,0.00198138200598,0.438779239766,0.0108325735077
139,LK,0.0,0.327379329152,0.00391725528281
140,LI,0.00010914893836,0.414322691976,0.00148422482541
141,LV,1.14665749341e-05,0.23488554099,0.00193387523406
142,LT,0.0,0.289150264676,0.0
143,LU,0.0,0.388825910931,0.00289455407337
144,LR,0.0,0.0,0.000964851357789
145,LS,0.0,0.209303214463,0.0
146,TH,0.000263444637102,0.428367528992,0.0308073041261
147,TG,0.0,0.0,0.00467243354126
148,TC,0.0,0.0,0.000964851357789
149,LY,0.0,0.323192892718,0.000188345657997
150,VA,0.0,0.394901315789,0.0010728619958
151,AE,0.0704156510812,0.449709683461,0.029904878449
152,VE,0.0,0.0,0.00216109350769
153,AF,0.0,0.386447770803,0.00066725248737
154,IQ,0.0,0.29858640385,0.0
155,IS,4.95929365898e-05,0.401169590643,1.59815600569e-05
156,IR,0.0,0.319112174375,0.000964851357789
157,AM,0.0,0.295944779983,6.27818859989e-05
158,AL,0.0,0.3893421497,0.0
159,AO,0.0,0.0,0.00235485482842
160,AN,0.0,0.326533387733,5.04400279733e-06
161,AR,0.000272038942926,0.399900066622,0.0617744846496
162,IM,0.0,0.333425913068,0.0012947089585
163,IL,0.000768988525932,0.425482899167,0.0453333199751
164,IN,2.03271101104e-05,0.405026990553,0.00923397381635
165,TZ,3.43997248022e-05,0.298743312181,0.00835245298786
166,IE,0.000419263529443,0.402447200805,0.0135930748571
167,ID,0.000115452329351,0.405026990553,0.034950261851
168,MY,7.14084611619e-05,0.411623521344,0.00203923550247
169,CY,2.75197798418e-06,0.272345735027,0.000633264431589
170,QA,0.00123166803819,0.425482899167,0.00717586531524
171,MZ,0.0,0.207842797784,0.00644687376587
