,Country,bet,clo,eig
0,BE,0.000687204847189,0.332997734709,0.172473869965
1,BG,0.0,0.0,0.011998087611
2,BH,0.0,0.200342382,0.0
3,BW,0.0,0.0,0.0141092822882
4,BR,0.00793459859218,0.337931034483,0.0159172353462
5,RU,0.00175192541873,0.350928381963,0.037907452002
6,RS,0.0,0.0,0.00186906122822
7,TJ,0.0,0.202062059099,0.0
8,RO,0.0,0.0114942528736,0.0
9,GR,0.0,0.0114942528736,0.0187102051284
10,JP,0.00419800357651,0.353648757017,0.130415133634
11,GE,0.0136327185245,0.197492163009,0.00272140612408
12,GB,0.0351478035019,0.367908787542,0.42982916114
13,GL,0.0,0.319025801784,0.011998087611
14,GH,0.0,0.0,0.011998087611
15,HK,0.0151769537896,0.367908787542,0.0712637244967
16,PT,0.00883230865188,0.240108892922,0.109182570062
17,PK,0.0,0.249102961747,0.0
18,PH,0.0,0.238987105432,0.0
19,PL,4.4551367727e-05,0.330584707646,0.0213531901752
20,EG,0.0,0.0114942528736,0.0
21,ZA,0.00529412002948,0.249293386094,0.157436702588
22,VN,0.0,0.0,0.0359942628331
23,ZW,0.0,0.0,0.106574466393
24,ES,0.0107101488016,0.353648757017,0.0213531901752
25,ER,0.0,0.0,0.011998087611
26,MA,0.0,0.0,0.011998087611
27,MC,0.0,0.32127246236,0.00935510256421
28,US,0.276762939383,0.563218390805,0.457443586982
29,MT,0.0,0.250427977501,0.0
30,MW,0.0,0.0,0.00444394174149
31,MY,0.0,0.0114942528736,0.011998087611
32,MX,0.00044551367727,0.332997734709,0.0278331921632
33,IL,0.0,0.336288998358,0.0
34,FR,0.00111368294007,0.337931034483,0.291961974565
35,FI,0.0,0.24268278232,0.0
36,FJ,0.0,0.250427977501,0.0
37,NL,0.00220209822255,0.337931034483,0.0777178064846
38,NA,0.0,0.0114942528736,0.0
39,NC,0.0,0.24268278232,0.0
40,NG,0.0,0.0,0.0239961752221
41,NZ,0.0225525387915,0.350928381963,0.196037952895
42,CI,0.0,0.0,0.011998087611
43,CH,0.0659223765779,0.403722917302,0.35667868751
44,CN,0.00506723814663,0.386616014027,0.0402465476975
45,CM,0.0,0.0,0.011998087611
46,CL,0.0,0.250427977501,0.0
47,CA,0.0142628744774,0.337931034483,0.301879925692
48,CZ,0.0,0.260689655172,0.00935510256421
49,XX,9.46716564199e-05,0.249293386094,0.0192585777076
50,CX,0.0,0.0114942528736,0.0
51,XV,0.0,0.236585224975,0.0
52,SY,0.0,0.247791893527,0.0
53,KE,0.0,0.0,0.011998087611
54,KH,0.0,0.0114942528736,0.011998087611
55,SK,0.0,0.0114942528736,0.0
56,KR,0.0137708277644,0.343012704174,0.0824084187577
57,KW,0.00030183551635,0.328206400397,0.0028034376749
58,SA,0.0,0.0114942528736,0.0
59,SG,0.0163723094156,0.343012704174,0.014961009381
60,SE,0.0,0.0,0.00373812245644
61,DO,0.0,0.0,0.011998087611
62,DK,0.0,0.247938530735,0.011998087611
63,DE,0.0837359156926,0.362068965517,0.254261521991
64,LB,0.0,0.319025801784,0.011998087611
65,TW,0.0,0.343652991023,0.0
66,TR,0.00172026212523,0.276489028213,0.0172490748369
67,LI,0.0,0.336288998358,0.0
68,LU,0.0,0.324692826001,0.0
69,LR,0.0,0.0,0.011998087611
70,TH,0.0,0.243960907247,0.0171397328629
71,LY,0.0,0.19579695131,3.74925311035e-06
72,VA,0.0,0.242663242847,0.00666864664242
73,AE,0.0318096765571,0.266787658802,7.14773339377e-05
74,VE,0.0,0.0,0.00538210479997
75,IR,0.0,0.0114942528736,0.0
76,IT,0.0108759724638,0.348249539352,0.0919286170327
77,AO,0.0,0.0,0.00286355039657
78,AR,0.0,0.0,0.060026885895
79,AU,0.0361481341433,0.367908787542,0.194412391164
80,AT,0.0131760425265,0.269944909202,0.149148541063
81,IN,0.00195661506808,0.0229885057471,0.011998087611
82,TZ,0.0,0.0114942528736,0.011998087611
83,IE,0.0,0.0,0.0359942628331
84,ID,0.00011583355609,0.328206400397,0.0405177739332
85,UA,0.0,0.247791893527,0.0
86,QA,0.0,0.324692826001,0.0
87,MZ,0.000133654103181,0.0114942528736,0.0184551978926
