,Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
3346,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,SG,AU,1.0,,ivory carvings,,,I
3347,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,SG,TH,3.0,,ivory pieces,,,I
3348,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,SG,VN,1.0,,ivory pieces,,,I
3349,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,TH,,7.0,,ivory pieces,,,I
3350,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,3.0,,ivory pieces,,,I
3351,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,,1.0,,ivory pieces,,,I
3352,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,XX,,58.0,,ivory carvings,,,I
3353,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,XX,,154.0,,ivory pieces,,,I
3354,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ZA,,8.0,,ivory carvings,,,I
3355,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ZA,,8.0,,ivory pieces,,,I
3356,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,14.0,ivory pieces,,T,O
3357,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,52.0,,ivory pieces,,P,O
3358,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,2.0,,ivory carvings,,E,O
3359,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,1.0,1.0,ivory carvings,,P,O
3360,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CN,XX,17.0,,ivory carvings,,E,O
3361,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,2.0,2.0,ivory carvings,,P,O
3362,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,1.0,1.0,ivory carvings,,T,O
3363,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,7.0,,ivory carvings,,P,O
3364,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,5.0,,ivory carvings,,T,O
3365,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,1.0,,ivory pieces,,E,O
3366,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,1.0,,ivory carvings,,P,O
3367,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,12.0,,ivory carvings,,T,O
3368,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,1.0,,ivory pieces,,T,O
3369,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,2.0,,ivory carvings,,T,O
3370,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,JP,XX,3.0,,ivory carvings,,T,O
3371,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,1.0,,ivory carvings,,P,O
3372,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,1.0,,ivory carvings,,T,O
3373,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,,2.0,ivory carvings,,Q,O
3374,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,10.0,ivory carvings,,T,O
3375,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,SG,XX,3.0,,ivory carvings,,P,O
3376,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,SG,XX,,3.0,ivory pieces,,P,O
3377,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,CH,XX,,1.0,ivory carvings,,T,O
3378,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,12.0,5.0,ivory carvings,,P,O
3379,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,1.0,1.0,ivory carvings,,Q,O
3380,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,6.0,118.0,ivory carvings,,T,O
3381,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,MX,XX,1.0,,ivory carvings,,P,O
3382,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,RU,XX,5.0,4.0,ivory carvings,,Q,O
3383,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,TJ,XX,10.0,,ivory carvings,,Q,O
3384,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,AU,XX,,1.0,ivory carvings,,P,O
3385,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FI,CH,XX,,1.0,ivory carvings,,P,O
3386,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,,7.0,ivory carvings,,P,O
3387,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,,5.0,ivory carvings,,T,O
3388,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,,1.0,ivory pieces,,E,O
3389,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,NO,XX,,1.0,ivory carvings,,E,O
3390,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1.0,ivory carvings,,Q,F
3391,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1.0,ivory carvings,,Q,O
3392,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1.0,ivory carvings,,Q,U
3393,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,2.0,ivory carvings,,Q,W
3394,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,,12.0,ivory carvings,,P,O
3395,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,,1.0,ivory carvings,,T,O
3396,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,,25.0,ivory carvings,,T,O
3397,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,HK,XX,,1.0,ivory carvings,,T,O
3398,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,NO,XX,,5.0,ivory carvings,,T,O
3399,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,,1.0,ivory carvings,,Q,O
3400,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,,29.0,ivory carvings,,Q,U
3401,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GR,CH,XX,,52.0,ivory carvings,,Q,O
3402,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,CH,XX,8.0,13.0,ivory carvings,,T,O
3403,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,FR,XX,7.0,,ivory carvings,,T,O
3404,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,GB,XX,5.0,,ivory carvings,,T,O
3405,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IL,CH,XX,,14.0,ivory carvings,,P,O
3406,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IL,CH,XX,,1.0,ivory carvings,,T,O
3407,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,4.0,ivory carvings,,P,O
3408,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,6.0,ivory carvings,,T,O
3409,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CH,XX,,4.0,ivory carvings,,T,O
3410,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,DE,XX,,26.0,ivory carvings,,Q,O
3411,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,IT,XX,,6.0,ivory pieces,,Q,O
3412,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,PT,XX,,10.0,ivory pieces,,E,O
3413,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,,6.0,ivory carvings,,Q,O
3414,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LB,US,XX,,6.0,ivory carvings,,Q,W
3415,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LY,AU,XX,,12.0,ivory carvings,,P,O
3416,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,PT,XX,,1.0,ivory pieces,,P,O
3417,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,,2.0,ivory carvings,,T,O
3418,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,1.0,,ivory pieces,,T,O
3419,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,ID,XX,,1.0,ivory carvings,,T,
3420,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,US,XX,,1.0,ivory carvings,,Q,O
3421,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,JP,XX,10.0,,ivory pieces,,E,O
3422,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,RU,,1.0,,ivory pieces,,E,O
3423,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,US,XX,,2.0,ivory carvings,,Q,U
3424,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,US,XX,2.0,,ivory pieces,,E,O
3425,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,CH,XX,,1.0,ivory carvings,,T,O
3426,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CA,XX,1.0,,ivory pieces,,P,O
3427,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,,1.0,ivory carvings,,T,O
3428,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,1.0,,ivory pieces,,P,O
3429,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,1.0,,ivory pieces,,P,O
3430,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PH,XX,9.0,,ivory pieces,,Q,O
3431,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SK,CH,XX,1.0,1.0,ivory carvings,,P,O
3432,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,DE,XX,,7.0,ivory carvings,,Q,O
3433,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,15.0,,ivory carvings,,T,O
3434,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,38.0,ivory pieces,,P,O
3435,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,,,104.0,ivory pieces,,P,O
3436,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,1.0,ivory carvings,,E,O
3437,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1.0,,ivory carvings,,E,W
3438,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,21.0,ivory carvings,,P,O
3439,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,5.0,,ivory carvings,,P,U
3440,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1.0,3.0,ivory carvings,,T,O
3441,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,5.0,ivory pieces,,P,O
3442,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CM,XX,1.0,,ivory carvings,,P,I
3443,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,3.0,,ivory carvings,,P,I
3444,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2.0,,ivory carvings,,T,O
3445,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1.0,,ivory pieces,,P,O
3446,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1.0,,ivory carvings,,P,O
3447,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,28.0,,ivory carvings,,P,U
3448,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,12.0,,ivory carvings,,P,W
3449,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1.0,,ivory carvings,,Q,O
3450,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,24.0,,ivory carvings,,T,I
3451,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,28.0,,ivory carvings,,T,O
3452,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GR,XX,9.0,,ivory carvings,,P,O
3453,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,,,1.0,ivory carvings,,P,O
3454,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,1.0,,ivory carvings,,P,I
3455,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,1.0,,ivory carvings,,P,U
3456,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,,1.0,ivory pieces,,T,O
3457,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,4.0,,ivory carvings,,E,U
3458,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,3.0,,ivory carvings,,P,I
3459,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,1.0,,ivory carvings,,P,U
3460,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,6.0,,ivory carvings,,Q,O
3461,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,12.0,,ivory carvings,,T,O
3462,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KH,XX,1.0,,ivory carvings,,P,I
3463,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LB,XX,1.0,,ivory carvings,,P,I
3464,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MC,XX,1.0,,ivory carvings,,T,O
3465,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,1.0,,ivory carvings,,T,I
3466,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,7.0,,ivory carvings,,T,O
3467,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NG,XX,2.0,,ivory carvings,,P,I
3468,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NZ,XX,4.0,,ivory carvings,,P,U
3469,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PA,XX,2.0,,ivory carvings,,P,I
3470,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PE,XX,43.0,,ivory carvings,,P,I
3471,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,110.0,,ivory carvings,,P,W
3472,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,,110.0,ivory pieces,,P,O
3473,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SK,XX,1.0,1.0,ivory carvings,,P,O
3474,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,2.0,,ivory carvings,,P,I
3475,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TW,XX,2.0,,ivory carvings,,Q,O
3476,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,XX,,1.0,,ivory carvings,,P,I
3477,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,XX,16.0,,ivory carvings,,P,I
3478,2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZW,XX,2.0,,ivory carvings,,P,I
3479,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AE,TR,,6.0,,ivory pieces,,Q,O
3480,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,IT,JP,,1.0,ivory pieces,,P,O
3481,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,HK,,33.0,ivory pieces,,P,O
3482,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,IN,,2.0,ivory pieces,,P,O
3483,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,JP,,1.0,ivory pieces,,P,O
3484,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,XX,,15.0,ivory pieces,,P,O
3485,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,ZA,,,1.0,ivory carvings,,P,O
3486,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,CN,,,4.0,ivory carvings,,E,O
3487,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,US,XX,,1.0,ivory carvings,,E,W
3488,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,1.0,,ivory pieces,,Q,O
3489,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,40.0,ivory carvings,,Q,O
3490,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,18.0,38.0,ivory carvings,,P,O
3491,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,5.0,,ivory carvings,,Q,O
3492,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,2.0,3.0,ivory carvings,,T,O
3493,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,11.0,,ivory carvings,,T,O
3494,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,1.0,,ivory pieces,,T,O
3495,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,AU,XX,,6.0,ivory carvings,,P,O
3496,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,BR,,,3.0,ivory pieces,,P,O
3497,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,CN,5.0,,ivory carvings,,Q,O
3498,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,CN,,5.0,ivory carvings,,T,O
3499,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,JP,,1.0,ivory carvings,,T,O
3500,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,5.0,ivory carvings,,Q,O
3501,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,23.0,ivory carvings,,T,O
3502,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,CN,3.0,,ivory carvings,,Q,O
3503,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,,6.0,ivory carvings,,Q,O
3504,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,XX,,2.0,,ivory carvings,,E,O
3505,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,1.0,1.0,ivory carvings,,Q,O
3506,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,7.0,8.0,ivory carvings,,T,O
3507,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IN,,,3.0,ivory carvings,,Q,O
3508,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,JP,XX,19.0,,ivory carvings,,Q,O
3509,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,,,52.0,ivory carvings,,T,O
3510,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,US,XX,,1.0,ivory carvings,,Q,U
3511,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FJ,NZ,XX,,1.0,ivory pieces,,P,O
3512,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,AR,,,17.0,ivory carvings,,T,O
3513,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,CH,XX,,5.0,ivory carvings,,Q,O
3514,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,ZA,,,3.0,ivory carvings,,P,O
3515,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AU,IN,,1.0,ivory carvings,,P,O
3516,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,NZ,IN,,1.0,ivory pieces,,P,O
3517,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,480.0,ivory carvings,,T,O
3518,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,AU,XX,,1.0,ivory carvings,,P,O
3519,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,DE,XX,20.0,,ivory carvings,,T,O
3520,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,FR,XX,3.0,,ivory carvings,,T,O
3521,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,1.0,,ivory carvings,,P,U
3522,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,63.0,,ivory carvings,,T,O
3523,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,XX,2.0,2.0,ivory carvings,,T,O
3524,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,,3.0,ivory carvings,,T,O
3525,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,NZ,XX,,22.0,ivory pieces,,P,O
3526,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,,1.0,ivory carvings,,Q,W
3527,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,,4.0,ivory carvings,,T,O
3528,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,US,XX,,1.0,ivory carvings,,Q,O
3529,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,US,XX,,8.0,ivory carvings,,T,O
3530,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,AR,,,1.0,ivory carvings,,T,O
3531,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,AR,,,11.0,ivory carvings,,T,O
3532,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,CH,XX,,3.0,ivory carvings,,T,O
3533,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,US,XX,,2.0,ivory carvings,,T,O
3534,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,GB,,65.0,,ivory carvings,,T,O
3535,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,AU,IN,,1.0,ivory carvings,,P,O
3536,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,AU,,,1.0,ivory carvings,,P,O
3537,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,TH,,1.0,,ivory pieces,,P,I
3538,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,JP,,6.0,ivory carvings,,T,O
3539,2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,XX,,23.0,ivory carvings,,T,O
