,Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
4732,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,CH,XX,,52.0,ivory carvings,,P,O
4733,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,DE,XX,,1.0,ivory carvings,,P,O
4734,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,AU,,1.0,,ivory pieces,,P,O
4735,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PA,CH,XX,,6.0,ivory carvings,,T,O
4736,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PL,CH,XX,1.0,,ivory carvings,,P,O
4737,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PL,CH,XX,1.0,104.0,ivory carvings,,T,O
4738,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,CH,XX,,52.0,ivory carvings,,P,O
4739,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,CH,XX,,5.0,ivory carvings,,T,O
4740,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,MC,XX,,2.0,ivory carvings,,E,O
4741,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RO,CH,XX,1.0,52.0,ivory carvings,,P,O
4742,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,CH,XX,,55.0,ivory carvings,,T,O
4743,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SA,US,XX,,1.0,ivory carvings,,P,I
4744,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,,5.0,ivory carvings,,T,O
4745,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,3.0,,ivory pieces,,Q,O
4746,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,2.0,,ivory pieces,,T,O
4747,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,2.0,,ivory pieces,,P,O
4748,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,NL,XX,2.0,,ivory pieces,,P,O
4749,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,XX,1.0,,ivory pieces,,E,O
4750,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,XX,2.0,,ivory pieces,,Q,O
4751,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,US,XX,,1.0,ivory carvings,,P,I
4752,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,US,XX,2.0,,ivory pieces,,P,O
4753,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TH,PT,,4.0,,ivory pieces,,E,O
4754,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,US,XX,,1.0,ivory carvings,,Q,O
4755,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,CH,XX,,8.0,ivory carvings,,T,O
4756,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,IT,XX,,4.0,ivory pieces,,T,O
4757,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,1.0,ivory carvings,,T,I
4758,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AE,XX,1.0,,ivory carvings,,P,I
4759,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,XX,1.0,,ivory carvings,,P,O
4760,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,XX,,2.0,ivory carvings,,T,O
4761,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AU,XX,43.0,,ivory carvings,,T,I
4762,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BO,XX,1.0,,ivory carvings,,P,I
4763,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BR,XX,2.0,,ivory carvings,,P,I
4764,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,US,,52.0,ivory pieces,,P,O
4765,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2.0,,ivory carvings,,P,I
4766,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,111.0,,ivory carvings,,P,O
4767,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,67.0,,ivory carvings,,T,O
4768,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,144.0,ivory pieces,,P,O
4769,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,1.0,ivory pieces,,T,O
4770,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,,,108.0,ivory pieces,,P,O
4771,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1.0,52.0,ivory carvings,,P,O
4772,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,9.0,62.0,ivory carvings,,T,O
4773,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,8.0,,ivory carvings,,P,I
4774,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,4.0,,ivory carvings,,T,I
4775,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,32.0,,ivory carvings,,P,I
4776,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,IN,7.0,,ivory carvings,,T,I
4777,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,1.0,,ivory carvings,,Q,O
4778,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,1.0,,ivory carvings,,T,I
4779,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ES,XX,1.0,,ivory carvings,,E,O
4780,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ES,XX,2.0,,ivory carvings,,Q,O
4781,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,301.0,,ivory carvings,,P,O
4782,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1.0,,ivory carvings,,Q,O
4783,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1.0,,ivory carvings,,T,O
4784,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,173.0,,ivory carvings,,P,O
4785,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,55.0,,ivory carvings,,T,I
4786,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,96.0,,ivory carvings,,T,O
4787,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,HT,XX,1.0,,ivory carvings,,T,I
4788,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IE,XX,1.0,,ivory carvings,,P,I
4789,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,XX,2.0,,ivory carvings,,E,I
4790,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,XX,2.0,,ivory carvings,,E,O
4791,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IN,XX,2.0,,ivory carvings,,T,I
4792,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,2.0,,ivory carvings,,Q,O
4793,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,1.0,,ivory carvings,,E,O
4794,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,7.0,,ivory carvings,,P,I
4795,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,2.0,,ivory carvings,,Q,O
4796,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,7.0,,ivory carvings,,T,I
4797,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KW,XX,1.0,,ivory carvings,,T,I
4798,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,3.0,,ivory carvings,,P,I
4799,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NG,XX,2.0,,ivory carvings,,P,I
4800,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1.0,,ivory carvings,,P,I
4801,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,3.0,,ivory carvings,,P,I
4802,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,1.0,,ivory carvings,,P,O
4803,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,1.0,,ivory carvings,,T,I
4804,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,RS,XX,,1.0,ivory pieces,,P,U
4805,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,3.0,,ivory carvings,,P,I
4806,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TR,,,2.0,ivory pieces,,Q,O
4807,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,VN,XX,17.0,,ivory carvings,,P,I
4808,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,XX,,3.0,,ivory carvings,,P,I
4809,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XV,CA,,,1.0,ivory pieces,,Q,O
4810,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,IN,,11.0,ivory pieces,,P,O
4811,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,US,XX,,9.0,ivory carvings,,T,O
4812,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,MC,XX,,33.0,ivory carvings,,T,O
4813,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,TR,XX,,1.0,ivory pieces,,Q,O
4814,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,3.0,ivory carvings,,Q,O
4815,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,1.0,ivory carvings,,T,O
4816,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,2.0,,ivory pieces,,P,O
4817,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,1.0,,ivory carvings,,Q,O
4818,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,18.0,,ivory carvings,,T,O
4819,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,FR,XX,3.0,,ivory carvings,,Q,O
4820,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,FR,XX,2.0,,ivory carvings,,T,O
4821,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,1.0,,ivory carvings,,P,O
4822,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,5.0,,ivory carvings,,T,O
4823,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,IL,XX,3.0,,ivory carvings,,E,O
4824,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,US,XX,1.0,1.0,ivory carvings,,T,O
4825,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,AT,,1.0,,ivory carvings,,P,O
4826,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,AU,XX,,3.0,ivory carvings,,T,O
4827,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,CA,CN,,1.0,ivory pieces,,P,O
4828,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,CH,XX,,1.0,ivory carvings,,T,O
4829,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,6.0,,ivory carvings,,P,O
4830,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DK,XX,3.0,,ivory carvings,,P,O
4831,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,,1.0,ivory carvings,,P,O
4832,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,1.0,,ivory carvings,,P,U
4833,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,ZA,XX,,2.0,ivory pieces,,P,W
4834,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,,5.0,ivory carvings,,E,O
4835,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,,4.0,ivory carvings,,Q,O
4836,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,,1.0,ivory carvings,,T,O
4837,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,HK,XX,,1.0,ivory carvings,,T,O
4838,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,US,XX,,1.0,ivory carvings,,E,O
4839,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,US,XX,,3.0,ivory carvings,,Q,O
4840,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,BR,,,1.0,ivory pieces,,T,O
4841,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,CH,XX,,2.0,ivory carvings,,T,O
4842,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,CN,,,2.0,ivory carvings,,Q,O
4843,2011,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,CH,XX,,37.0,ivory carvings,,Q,O
