,Country,bet,clo,eig
0,BE,0.000525706139178,0.355846214824,0.0247413988882
1,JP,0.0115862919492,0.390891675374,0.144377101473
2,BI,0.0,0.0,0.0123706994441
3,BW,6.68270515905e-05,0.0153256704981,0.0278664749047
4,BR,0.000243918738305,0.34398467433,0.0292769051246
5,RU,0.00694646950661,0.376625555835,0.0767558933043
6,RO,0.0,0.0153256704981,0.0
7,GR,0.00867399218442,0.360823084961,0.021412217646
8,GE,0.0,0.0,0.000522185437023
9,GB,0.0335390724174,0.396905393457,0.544513348114
10,GH,0.0,0.0,0.0375124116048
11,JO,0.0,0.256760508635,0.0
12,HU,0.0,0.347381864623,0.0
13,HK,0.00286981685338,0.393875581293,0.0821894748465
14,HN,0.0,0.0,0.0123706994441
15,PT,0.000779648935222,0.348633115874,0.0330959072845
16,PA,0.0,0.0,0.0123706994441
17,PE,0.0,0.0114942528736,0.0123706994441
18,PK,0.0,0.0114942528736,0.0
19,PH,0.0,0.0,0.0251016795266
20,PL,0.00227021040975,0.34398467433,0.0200353011211
21,ZM,0.00023166711218,0.0153256704981,0.0074303032715
22,EG,0.0,0.0153256704981,0.0
23,ZA,0.000933032929825,0.289874725559,0.173095262032
24,IT,6.68270515905e-05,0.351004769724,0.0964496687935
25,ZW,0.00381377065419,0.0114942528736,0.174151973486
26,ES,0.0065757818765,0.351004769724,0.0192582937934
27,MG,0.0,0.0153256704981,0.0
28,MA,0.000224984407021,0.265967531698,0.0147644128488
29,MC,0.0,0.0,0.0123706994441
30,MO,0.0,0.215179859463,0.0
31,US,0.247781161078,0.607031778229,0.456254866111
32,MW,0.0,0.0,0.0229715451842
33,UA,0.0,0.0153256704981,0.0
34,MX,0.000276218479907,0.348633115874,0.0442295151514
35,AT,0.0114096052749,0.288255313684,0.0572187233864
36,FR,0.00960336553761,0.390891675374,0.228088537532
37,FI,0.0,0.281213890409,0.0
38,FJ,0.0,0.234138437389,0.0
39,NL,0.000788559208768,0.353408911982,0.0894038746178
40,NO,0.000212414556841,0.363364092602,0.0209490096068
41,NA,0.0,0.0153256704981,0.016285476638
42,NC,0.0,0.0,0.0121720090442
43,NG,0.0,0.0,0.0371120983322
44,NZ,0.0163701541709,0.324513843707,0.216817373308
45,CI,0.0,0.0,0.00838484211948
46,CH,0.0887287643302,0.426427282227,0.254022725055
47,CN,0.00390301803694,0.387952640221,0.0117747005483
48,CM,0.000267308206362,0.0153256704981,0.0123706994441
49,CA,0.0053019454483,0.387952640221,0.293408273926
50,CF,0.0,0.0,0.00618459675803
51,CZ,0.0,0.281213890409,0.0
52,XX,0.00947607591553,0.283503852469,0.0343195295132
53,CX,0.0,0.0153256704981,0.0
54,XV,0.0,0.0,0.000580591540978
55,SY,0.0,0.277406995427,0.0071174168192
56,KE,0.0,0.0,0.0165869408528
57,KH,0.0,0.0153256704981,0.0289576402969
58,SK,0.0,0.277406995427,0.0123706994441
59,KR,0.0,0.348633115874,0.0123706994441
60,KW,0.0,0.0,0.00208122676643
61,SG,0.000710594315245,0.322485632184,0.0132872538816
62,SD,0.0,0.0153256704981,0.0123706994441
63,DK,0.0,0.292029809271,0.0
64,DE,0.0456343492781,0.396905393457,0.262494452528
65,TZ,0.0,0.0,0.0247413988882
66,TW,0.0,0.351004769724,0.0123706994441
67,TR,0.0,0.363364092602,0.000826382979901
68,LT,0.0,0.212597701149,0.0
69,LU,0.0,0.281213890409,0.0
70,TJ,0.0,0.0,0.0071174168192
71,LS,0.0,0.0153256704981,0.0
72,TH,0.0,0.264603595638,0.035445509413
73,LY,0.0,0.29527458493,0.0
74,AE,0.0194057802217,0.371206483089,0.0304780049612
75,VE,0.0,0.0,0.0123706994441
76,IR,0.0,0.0153256704981,0.0
77,AL,0.0,0.0172413793103,0.0
78,VN,0.0,0.0,0.0123706994441
79,AR,0.0,0.0,0.112024975249
80,AU,0.0594136678389,0.44480776853,0.155501767796
81,IL,4.4551367727e-05,0.280422288856,0.0286561760821
82,IN,0.0,0.0153256704981,0.023704357672
83,LB,0.00165635620728,0.355846214824,0.0247413988882
84,IE,0.0,0.0,0.00421624140874
85,ID,0.0,0.341706630129,0.0642776713636
86,CY,0.0,0.0153256704981,0.0
87,QA,0.00137886483115,0.293168756531,0.022462421209
