,Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1767,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,PT,XX,1.0,,ivory carvings,,T,O
1768,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,PT,XX,,2.0,ivory pieces,,T,O
1769,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,US,XX,,5.0,ivory carvings,,Q,O
1770,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,,9.0,ivory carvings,,T,O
1771,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,XX,,7.0,ivory carvings,,Q,O
1772,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,SE,XX,1.0,,ivory carvings,,P,I
1773,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,AU,XX,,1.0,ivory carvings,,P,O
1774,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,CH,XX,,1.0,ivory carvings,,P,O
1775,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,CH,XX,,2.0,ivory carvings,,T,O
1776,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,AU,XX,,16.0,ivory carvings,,P,O
1777,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,BE,XX,,7.0,ivory carvings,,T,O
1778,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,CH,XX,,26.0,ivory carvings,,T,O
1779,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,FR,XX,,13.0,ivory carvings,,T,O
1780,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,GB,XX,,8.0,ivory carvings,,Q,O
1781,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,GB,XX,,7.0,ivory carvings,,T,O
1782,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,PT,XX,,2.0,ivory pieces,,E,O
1783,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,US,XX,,1.0,ivory carvings,,E,O
1784,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,50.0,,ivory carvings,,P,O
1785,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,,50.0,ivory carvings,,T,O
1786,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TH,CH,XX,,1.0,ivory carvings,sets,P,O
1787,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,CH,XX,,3.0,ivory carvings,,T,O
1788,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,CH,XX,,14.0,ivory carvings,,T,O
1789,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,FR,XX,,2.0,ivory carvings,,T,O
1790,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,SL,,1.0,ivory carvings,,Q,O
1791,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,XX,1.0,,ivory carvings,,E,O
1792,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,XX,1.0,,ivory carvings,,E,U
1793,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,XX,,2.0,ivory carvings,,Q,O
1794,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,1.0,,ivory carvings,,P,I
1795,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,1.0,8.0,ivory carvings,,P,O
1796,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,2.0,ivory carvings,,T,O
1797,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2.0,,ivory carvings,sets,P,O
1798,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,4.0,ivory carvings,,P,O
1799,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,1.0,,ivory carvings,,P,W
1800,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2.0,1.0,ivory carvings,,T,O
1801,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,2.0,ivory carvings,sets,T,O
1802,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,2.0,,ivory carvings,,P,O
1803,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,4.0,,ivory carvings,,Q,O
1804,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,25.0,,ivory carvings,,T,I
1805,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,3.0,35.0,ivory carvings,,T,O
1806,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,2.0,,ivory carvings,,P,W
1807,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,3.0,,ivory carvings,,T,I
1808,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,,9.0,ivory carvings,,Q,O
1809,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,3.0,,ivory carvings,,T,I
1810,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,1.0,,ivory carvings,,T,O
1811,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,1.0,,ivory carvings,,E,O
1812,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,,1.0,ivory carvings,,Q,O
1813,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,SD,,2.0,ivory carvings,,T,O
1814,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,US,,1.0,ivory carvings,,T,O
1815,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2.0,,ivory carvings,,E,O
1816,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2.0,,ivory carvings,,P,I
1817,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2.0,14.0,ivory carvings,,P,O
1818,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,4.0,,ivory carvings,,P,U
1819,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1.0,,ivory carvings,,P,W
1820,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,5.0,7.0,ivory carvings,,Q,O
1821,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,6.0,35.0,ivory carvings,,T,O
1822,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,,1.0,ivory carvings,,T,W
1823,2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,,1.0,ivory pieces,,P,U
